age,season,voting_phase,avg_score,score_trend,partner_id,judge_count,industry_encoded,is_usa,partner_win_rate,industry_avg_placement
39,28,3,13.75,2.699999999999999,29,3,1,1,0.13333333333333333,6.2631578947368425
21,28,3,23.5,2.028571428571428,28,3,2,1,0.47368421052631576,8.882352941176471
48,28,3,18.88888888888889,1.266666666666667,31,3,13,1,0.4,10.333333333333334
75,28,3,16.0,-2.000000000000002,45,3,3,1,0.125,6.885245901639344
24,28,3,25.5,1.0227272727272736,33,3,3,1,0.0,6.885245901639344
26,28,3,27.318181818181817,1.3818181818181814,35,3,3,1,0.16666666666666666,6.885245901639344
38,28,3,21.5,1.410714285714287,42,3,4,1,0.4444444444444444,6.686567164179104
24,28,3,26.77270909090909,0.9045418181818179,44,3,4,1,0.2222222222222222,6.686567164179104
51,29,3,18.0,0.6000000000000006,41,3,0,1,0.1111111111111111,6.75
41,29,3,19.6,0.29999999999999705,32,3,0,1,0.35714285714285715,6.75
39,29,3,21.375,1.6785714285714275,33,3,0,1,0.0,6.75
18,29,3,23.54996,1.221197575757575,44,3,0,1,0.2222222222222222,6.75
48,29,3,25.090872727272725,0.9999909090909097,35,3,0,1,0.16666666666666666,6.75
56,29,3,13.5,2.9999999999999987,34,3,1,1,0.0625,6.2631578947368425
36,29,3,20.166666666666668,0.8285714285714268,29,3,1,1,0.13333333333333333,6.2631578947368425
36,29,3,25.05,1.2757575757575759,47,3,1,1,0.0,6.2631578947368425
35,29,3,26.363618181818183,1.063630909090909,42,3,21,1,0.4444444444444444,2.0
42,29,3,23.444422222222222,1.0833200000000012,10,3,3,1,0.32,6.885245901639344
45,29,3,22.954545454545453,1.1772727272727275,48,3,3,1,0.6,6.885245901639344
35,29,3,26.0,0.963636363636364,40,3,4,0,0.08333333333333333,6.686567164179104
59,29,3,13.0,0.4999999999999998,46,3,4,1,0.14285714285714285,6.686567164179104
48,29,3,22.142857142857142,1.285714285714286,28,3,4,1,0.47368421052631576,6.686567164179104
41,29,3,21.857142857142858,1.321428571428571,45,3,4,1,0.125,6.686567164179104
75,30,3,14.0,1.9999999999999976,47,4,0,1,0.0,6.75
48,30,3,23.0,0.20000000000000037,32,4,0,1,0.35714285714285715,6.75
54,30,3,33.166666666666664,1.8750000000000002,40,4,0,1,0.08333333333333333,6.75
29,30,3,23.625,1.1499999999999984,31,4,1,1,0.4,6.2631578947368425
40,30,3,28.928571428571427,1.7857142857142865,38,4,1,1,0.35714285714285715,6.2631578947368425
18,30,3,32.94444444444444,1.7999999999999998,35,4,1,1,0.16666666666666666,6.2631578947368425
31,30,3,31.1,2.16969696969697,48,4,1,1,0.6,6.2631578947368425
34,30,3,31.05,2.0090909090909097,10,4,22,1,0.32,3.0
47,30,3,29.6,2.099999999999998,33,4,3,0,0.0,6.885245901639344
36,30,3,30.4375,2.148809523809522,34,4,3,1,0.0625,6.885245901639344
21,30,3,32.625,2.2499999999999973,28,4,16,1,0.47368421052631576,5.0
18,30,3,35.9,1.5696969696969687,42,4,16,1,0.4444444444444444,5.0
38,30,3,23.333333333333332,-1.9999999999999971,46,4,4,0,0.14285714285714285,6.686567164179104
50,30,3,28.083333333333332,2.128571428571428,45,4,4,1,0.125,6.686567164179104
39,30,3,34.95,1.4575757575757575,44,4,4,1,0.2222222222222222,6.686567164179104
51,31,3,18.0,0.0,29,4,0,1,0.13333333333333333,6.75
71,31,3,22.0,1.5000000000000022,5,4,0,1,0.09090909090909091,6.75
50,31,3,31.2,2.799999999999996,35,4,0,1,0.16666666666666666,6.75
24,31,3,27.8,2.7999999999999963,48,4,0,1,0.6,6.75
39,31,3,31.833333333333332,1.7166666666666675,34,4,0,1,0.0625,6.75
32,31,3,32.611111111111114,1.2666666666666664,47,4,0,1,0.0,6.75
50,31,3,36.25,1.03939393939394,38,4,11,1,0.35714285714285715,8.75
61,31,3,24.0,1.4000000000000001,10,4,5,1,0.32,8.0
34,31,3,28.333333333333332,2.7999999999999994,44,4,3,0,0.2222222222222222,6.885245901639344
32,31,3,31.428571428571427,1.6428571428571432,45,4,3,1,0.125,6.885245901639344
50,31,3,32.875,1.5357142857142836,40,4,16,1,0.08333333333333333,5.0
18,31,3,37.9,1.1818181818181832,18,4,16,1,0.47619047619047616,5.0
50,31,3,21.5,2.999999999999997,46,4,4,1,0.14285714285714285,6.686567164179104
34,31,3,26.9375,1.4702380952380936,49,4,4,1,0.0,6.686567164179104
40,31,3,34.55,1.3363636363636378,33,4,4,1,0.0,6.686567164179104
31,31,3,36.25,1.1727272727272735,28,4,4,1,0.47368421052631576,6.686567164179104
32,32,3,15.5,0.9999999999999981,44,3,0,1,0.2222222222222222,6.75
55,32,3,20.8,1.299999999999997,33,3,0,1,0.0,6.75
68,32,3,24.6875,2.9464285714285716,29,3,0,1,0.13333333333333333,6.75
49,32,3,25.545454545454547,1.522727272727273,35,3,0,1,0.16666666666666666,6.75
17,32,3,31.727272727272727,1.3272727272727278,28,3,0,1,0.47368421052631576,6.75
38,32,3,19.0,1.5999999999999985,47,3,1,1,0.0,6.2631578947368425
58,32,3,12.0,0.0,49,3,11,1,0.0,8.75
52,32,3,16.666666666666668,4.000000000000001,42,3,2,1,0.4444444444444444,8.882352941176471
46,32,3,30.863636363636363,1.0636363636363637,48,3,3,1,0.6,6.885245901639344
27,32,3,26.642857142857142,2.9107142857142856,45,3,16,0,0.125,5.0
26,32,3,23.22222222222222,2.2500000000000004,50,3,4,0,0.0,6.686567164179104
53,32,3,21.0,3.4857142857142844,34,3,4,0,0.0625,6.686567164179104
27,32,3,30.636363636363637,1.1590909090909098,40,3,4,1,0.08333333333333333,6.686567164179104
38,32,3,30.863636363636363,1.2227272727272738,46,3,4,1,0.14285714285714285,6.686567164179104
51,33,3,18.0,1.9999999999999958,46,3,0,1,0.14285714285714285,6.75
68,33,3,17.666666666666668,4.0,47,3,0,1,0.0,6.75
74,33,3,17.333333333333332,2.5000000000000018,34,3,0,1,0.0625,6.75
24,33,3,29.055555555555557,0.5666666666666685,45,3,0,1,0.125,6.75
38,33,3,25.428571428571427,0.7857142857142871,48,3,1,1,0.6,6.2631578947368425
39,33,3,26.77777777777778,0.5499999999999998,38,3,1,1,0.35714285714285715,6.2631578947368425
26,33,3,26.88888888888889,0.575000000000001,50,3,1,1,0.0,6.2631578947368425
28,33,3,25.77777777777778,0.875000000000002,44,3,1,1,0.2222222222222222,6.2631578947368425
33,33,3,17.5,-1.0000000000000024,51,3,23,0,0.0,12.0
27,33,3,25.125,5.25,33,3,2,1,0.0,8.882352941176471
51,33,3,24.8,2.0999999999999974,52,3,4,1,0.0,6.686567164179104
26,33,3,26.25,2.299999999999999,35,3,4,1,0.16666666666666666,6.686567164179104
29,33,3,28.666666666666668,0.6000000000000018,42,3,4,1,0.4444444444444444,6.686567164179104
54,34,3,12.0,5.999999999999997,42,3,0,1,0.4444444444444444,6.75
44,34,3,26.25,3.666666666666665,46,3,0,1,0.14285714285714285,6.75
55,34,3,27.909072727272726,1.7181727272727279,53,3,0,1,0.0,6.75
46,34,3,14.0,7.9999999999999964,47,3,1,1,0.0,6.2631578947368425
24,34,3,29.5606,1.866663636363637,54,3,1,1,1.0,6.2631578947368425
59,34,3,22.666666666666668,2.7499999999999996,55,3,11,1,0.0,8.75
22,34,3,30.196963636363638,1.830300000000001,56,3,24,0,1.0,1.0
41,34,3,20.0,2.7999999999999994,33,3,12,1,0.0,10.0
29,34,3,17.333333333333332,2.5000000000000018,45,3,3,1,0.125,6.885245901639344
34,34,3,21.5,3.5714285714285707,50,3,3,1,0.0,6.885245901639344
24,34,3,30.136363636363637,1.863636363636364,57,3,16,1,1.0,5.0
26,34,3,24.428571428571427,3.4285714285714284,58,3,4,1,0.0,6.686567164179104
32,34,3,31.05,2.427272727272728,18,3,4,1,0.47619047619047616,6.686567164179104
33,34,3,28.98483636363636,1.9606000000000001,59,3,4,1,0.0,6.686567164179104
